,Author,Title,label
4784,"E. Matasha, T. Ntembelea, P. Mayaud, W. Saidi, J. Todd, B. Mujaya and L. Tendo-Wambua","Sexual and reproductive health among primary and secondary school pupils in Mwanza, Tanzania: need for intervention",0
4785,"H. Nuwagaba-Biribonwoha, R. T. Mayon-White, P. Okong, L. M. Carpenter and C. Jenkinson",The impact of HIV on maternal quality of life in Uganda,0
4786,"Y. A. Amirkhanian, J. A. Kelly, E. Kabakchieva, T. L. McAuliffe and S. Vassileva",Evaluation of a social network HIV prevention intervention program for young men who have sex with men in Russia and Bulgaria,0
4787,M. Bahromov and S. Weine,HIV Prevention for Migrants in Transit: Developing and Testing TRAIN,0
4788,"W. R. Davis, S. Deren, M. Beardsley, J. Wenston and S. Tortu",GENDER DIFFERENCES AND OTHER FACTORS ASSOCIATED WITH HIV TESTING IN A NATIONAL SAMPLE OF ACTIVE DRUG INJECTORS,0
4789,"Y. Duan, H. Zhang, J. Wang, S. Wei, F. Yu and M. She","Community-Based Peer Intervention to Reduce HIV Risk Among Men Who Have Sex With Men in Sichuan Province, China",0
4790,"K. Goto, J. Tiffany, G. Pelto and D. Pelletier",USE OF Q METHODOLOGY TO ANALYZE DIVERGENT PERSPECTIVES ON PARTICIPATORY ACTION RESEARCH AS A STRATEGY FOR HIV/AIDS PREVENTION AMONG CARIBBEAN YOUTH,0
4791,"M. Kagimu, E. Marum, F. Wabwire-Mangen, N. Nakyanjo, Y. Walakira and J. Hogle",EVALUATION OF THE EFFECTIVENESS OF AIDS HEALTH EDUCATION INTERVENTIONS IN THE MUSLIM COMMUNITY IN UGANDA,0
4792,"A. P. Karnell, P. K. Cupp, R. S. Zimmerman, S. Feist-Price and T. Bennie",EFFICACY OF AN AMERICAN ALCOHOL AND HIV PREVENTION CURRICULUM ADAPTED FOR USE IN SOUTH AFRICA: RESULTS OF A PILOT STUDY IN FIVE TOWNSHIP SCHOOLS,0
4793,"S. M. L. Layer, B. van den Borne, G. Kok and G. Woelk",A PRE-INTERVENTION SURVEY TO DETERMINE UNDERSTANDING OF HIV AND AIDS IN FARM WORKER COMMUNITIES IN ZIMBABWE,0
4794,"A. O'Leary, T. K. Ambrose, M. Raffaelli, E. Maibach, L. S. Jemmott, I. I. I. J. B. Jemmott, E. Labouvie and D. Celentano",EFFECTS OF AN HIV RISK REDUCTION PROJECT ON SEXUAL RISK BEHAVIOR OF LOW-INCOME STD PATIENTS,0
4795,"L. Reonard, I. Ndiaye, A. Kapadia, G. Eisen, O. Diop, S. Mboup and P. Kanki","HIV PREVENTION AMONG MALE CLIENTS OF FEMALE SEX WORKERS IN KAOLACK, SJNEGAL: RESULTS OF A PEER EDUCATION PROGRAM",0
4796,"S. Sivaram, A. K. Srikrishnan, C. A. Latkin, S. C. Johnson, V. F. Go, M. E. Bentley, S. Solomon and D. D. Celentano","Development of an opinion leader-led HIV prevention intervention among alcohol users in Chennai, India",0
4797,"C. E. Sterk, K. P. Theall and K. W. Elifson",EFFECTIVENESS OF A RISK REDUCTION INTERVENTION AMONG AFRICAN AMERICAN WOMEN WHO USE CRACK COCAINE,0
4798,"B. O. Tambashe, I. S. Speizer, A. Amouzou and A. M. R. Djangone","Evaluation of the PSAMAO ""Roulez Protege"" mass media campaign in Burkina Faso. Prevention du SIDA sur les Axes Migratoires de l'Afrique de l'Ouest",0
4799,R. Van Rossem and D. Meekers,An evaluation of the effectiveness of targeted social marketing to promote adolescent and young adult reproductive health in Cameroon,0
4800,"L. Xiaoming, F. Xiaoyi, L. Danhua, M. Rong, W. Jing, L. Cottrell, C. Harris and B. Stanton",HIV/STD RISK BEHAVIORS AND PERCEPTIONS AMONG RURAL-TO-URBAN MIGRANTS IN CHINA,0
4801,"H. M. Colon, H. Sahai, R. R. Robles and T. D. Matos","Effects of a community outreach program in HIV risk behaviors among injection drug users in San Juan, Puerto Rico: an analysis of trends",0
4802,"V. S. Fiscian, E. K. Obeng, K. Goldstein, J. A. Shea and B. J. Turner",ADAPTING A MULTIFACETED US HIV PREVENTION EDUCATION PROGRAM FOR GIRLS IN GHANA,0
4803,"Q. M. Gentry, K. Elifson and C. Sterk",Aiming for More Relevant HIV Risk Reduction: A Black Feminist Perspective for Enhancing HIV Intervention for Low-Income African American Women,0
4804,"G. A. Heeren, J. B. Jemmott, A. Mandeya and J. C. Tyler",Theory-based predictors of condom use among university students in the United States and South Africa,0
4805,"C. Jenkins, H. Rahman, T. Saidel, S. Jana and A. Hussain",Measuring the impact of needle exchange programs among injecting drug users through the National Behavioural Surveillance in Bangladesh,0
4806,"D. Kacanek, A. Dennis, N. N. Sahin-Hodoglugil, E. T. Montgomery, N. Morar, S. Mtetwa, B. Nkala, J. Phillip, C. Watadzaushe, A. van der Straten and M. Team",A QUALITATIVE STUDY OF OBSTACLES TO DIAPHRAGM AND CONDOM USE IN AN HIV PREVENTION TRIAL IN SUB-SAHARAN AFRICA,0
4807,"M. Kagimu, E. Marum, F. Wabwire-Mangen, N. Nakyanjo, Y. Walakira and J. Hogle",Evaluation of the effectiveness of AIDS health education intervention in the Muslim community in Uganda,0
4808,"S.-Y. Kang, S. Deren, J. Andia, H. M. Colon and R. Robles",Egocentric HIV Risk Networks among Puerto Rican Crack Users in New York and in Puerto Rico: Impact on Sex Risk Behaviors Over Time,0
4809,"L. Leonard, I. Ndiaye, A. Kapadia, G. Eisen, O. Diop, S. Mboup and P. Kanki","HIV prevention among male clients of female sex workers in Kaolack, Senegal: results of a peer education program",0
4810,"K. S. Miller, R. Forehand, R. Wiegand, A. M. Fasula, L. Armistead, N. Long and S. C. Wyckoff",Making HIV prevention programming count: identifying predictors of success in a parent-based HIV prevention program for youth,0
4811,"K. S. Miller, C. Y. Lin, M. N. Poulsen, A. Fasula, S. C. Wyckoff, R. Forehand, N. Long and L. Armistead",Enhancing HIV communication between parents and children: efficacy of the parents matter! Program,0
4812,"G. Phetla, J. Busza, J. R. Hargreaves, P. M. Pronyk, J. C. Kim, L. A. Morison, C. Watts and J. D. H. Porter",They Have Opened Our Mouths: Increasing Women's Skills and Motivation for Sexual Communication with Young People in Rural South Africa,0
4813,"M. N. Poulsen, H. Vandenhoudt, S. C. Wyckoff, C. O. Obong'o, J. Ochura, G. Njika, N. J. Otwoma and K. S. Miller",Cultural adaptation of a U.S. evidence-based parenting intervention for rural western Kenya: From Parents Matter! to Families Matter!,0
4814,"L. Romero, N. Wallerstein, J. Lucero, H. G. Fredine, J. Keefe and J. O'Connell",Woman to woman: Coming together for positive change - Using empowerment and popular education to prevent HIV in women,0
4815,"L. Romero, N. Wallerstein, J. Lucero, H. G. Fredine, J. Keefe and J. O'Connell",Woman to Woman: Coming Together for Positive Change--Using Empowerment and Popular Education to Prevent HIV in Women,0
4816,"P. Somse, M. K. Chapko, J. B. Wata, P. Bondha, B. Gonda, D. Johnson, A. Downer and A. M. Kimball",Evaluation of an AIDS training program for traditional healers in the Central African Republic,0
4817,"A. C. Spaulding, A. R. Sumbry, A. K. Brzozowski, K. L. Ramos, S. D. Perez, D. M. Maggio, R. M. Seals and G. M. Wingood",PAIRING HIV-POSITIVE PRISONERS WITH VOLUNTEER LIFE COACHES TO MAINTAIN HEALTH-PROMOTING BEHAVIOR UPON RELEASE: A MIXED-METHODS NEEDS ANALYSIS AND PILOT STUDY,0
4818,"B. O. Tambashe, I. S. Speizer, A. Amouzou and A. M. Djangone","Evaluation of the PSAMAO ""Roulez Protege"" mass media campaign in Burkina Faso",0
4819,"B. Thomas, M. J. Mimiaga, S. Menon, V. Chandrasekaran, P. Murugesan, S. Swaminathan, K. H. Mayer and S. A. Safren","Unseen and unheard: Predictors of sexual risk behavior and HIV infection among men who have sex with men in Chennai, India",0
4820,"H. Vandenhoudt, K. S. Miller, J. Ochura, S. C. Wyckoff, C. O. Obong'o, N. J. Otwoma, M. N. Poulsen, J. Menten, E. Marum, Buv_ and Anne",Evaluation of a U.S. evidence-based parenting intervention in rural Western Kenya: from parents matter! To families matter,0
4821,M. Y. Vega,The CHANGE approach to capacity-building assistance,0
4822,W. B. Ward,"Targeting AIDS through information, education, and communications programs: implications for Africa and the Caribbean",0
4823,E. Yankah and P. Aggleton,Effects and Effectiveness of Life Skills Education for HIV Prevention in Young People,0
4824,"C. S. Zometa, R. Dedrick, M. D. Knox, W. Westhoff, R. S. Siri and A. Debaldo","Translation, cross-cultural adaptation and validation of an HIV/AIDS knowledge and attitudinal instrument",0
4825,"K. Mitchell, S. Nakamanya, A. Kamali and J. A. Whitworth",Exploring the community response to a randomized controlled HIV/AIDS intervention trial in rural Uganda,0
4826,,Country watch: Benin,0
4827,D. Vernon,Adapting information for Maroons in French Guyana,0
4828,D. Wilson,Country watch: Zimbabwe,0
4829,D. Dunlop,Economic evaluation of HIV / AIDS program in India,0
4830,S. Kalibala,The Role of the Family in HIV Prevention,0
4831,"H. Arem, N. Nakyanjo, J. Kagaayi, J. Mulamba, G. Nakigozi, D. Serwadda, T. C. Quinn, R. H. Gray, R. C. Bollinger, S. J. Reynolds and L. W. Chang","Peer health workers and AIDS care in Rakai, Uganda: a mixed methods operations research evaluation of a cluster-randomized trial",0
4832,"L. I. Gardner, G. Marks, L. R. Metsch, A. M. Loughlin, C. O'Daniels, C. del Rio, P. Anderson-Mahoney, J. D. Wilkinson and A. S. Group",Psychological and behavioral correlates of entering care for HIV infection: the Antiretroviral Treatment Access Study (ARTAS),0
4833,"S. Alamo, F. Wabwire-Mangen, E. Kenneth, P. Sunday, M. Laga and R. L. Colebunders",Task-shifting to community health workers: evaluation of the performance of a peer-led model in an antiretroviral program in Uganda,0
4834,"E. Tumwesigye, G. Wana, S. Kasasa, E. Muganzi and F. Nuwaha","High uptake of home-based, district-wide, HIV counseling and testing in Uganda",0
4835,"T. Barnighausen, D. E. Bloom and S. Humair","Human resources for treating HIV/AIDS: Needs, capacities, and gaps",0
4836,"V. Chakrapani, P. A. Newman, M. Shunmugam, A. K. Kurian and R. Dubrow","Barriers to free antiretroviral treatment access for female sex workers in Chennai, India",0
4837,D. A. Cohen,Condom availability for HIV/STD prevention,0
4838,"K. I. Fredriksen-Goldsen, C. S. Shiu, H. Starks, W. T. Chen, J. Simoni, H. J. Kim, C. Pearson, H. X. Zhao and F. J. Zhang",You Must Take the Medications for You and for Me: Family Caregivers Promoting HIV Medication Adherence in China,0
4839,"J. K. Joseph, J. Rigodon, C. Cancedda, M. Haidar, N. Lesia, L. Ramanagoela and J. Furin",Lay Health Workers and HIV Care in Rural Lesotho: A Report from the Field,0
4840,"G. Morineau, M. C. Vun, H. Barennes, R. C. Wolf, N. Song, D. Prybylski and N. Chawalit",Survival and quality of life among HIV-positive people on antiretroviral therapy in Cambodia,0
4841,"C. N. Morris, D. Wilkinson, Z. Stein and E. Cheevers",A multi-sectorial committee in directing HIV/AIDS-specific interventions in the occupational setting: An example from South Africa,0
4842,"G. Wagner, G. Ryan and S. Taylor",Formative Evaluation of Antiretroviral Therapy Scale-Up Efficiency in Sub-Saharan Africa,0
4843,"S. Wu, L. Li, Z. Wu, L. J. Liang, H. Cao, Z. Yan and J. Li",A brief HIV stigma reduction intervention for service providers in China,0
4844,"Z. W. Xiao, X. M. Li and P. Mehrotra",HIV/sexual risk reduction interventions in China: a meta-analysis,0
4845,"B. H. Chi, G. M. Ellis, N. Chintu, R. A. Cantrell, M. Sinkala, G. M. Aldrovandi, R. Warrier, F. Mbewe, K. Nakamura, E. M. Stringer, L. M. Frenkel and J. S. A. Stringer",Intrapartum tenofovir and emtricitabine reduces low-concentration drug resistance selected by single-dose nevirapine for perinatal HIV prevention,0
4846,"L. C. Ivers, Y. Chang, J. Gregory Jerome and K. A. Freedberg","Food assistance is associated with improved body mass index, food security and attendance at clinic in an HIV program in central Haiti: A prospective observational cohort study",0
4847,"D. Jerene, A. Naess and B. Lindtjorn",Antiretroviral therapy at a district hospital in Ethiopia prevents death and tuberculosis in a cohort of HIV patients,0
4848,"S. Krishnan, D. Vohra, D. d. Walque, C. Medlin, R. Nathan and W. H. Dow","Tanzanian couples' perspectives on gender equity, relationship power, and intimate partner violence: findings from the RESPECT study",0
4849,P. Kanki,Human Immunodeficiency Virus Type 2 [HIV-2],0
4850,,Savings can be achieved if Ugandan company provides HIV drugs to employees,0
4851,S. Boyles,STD treatment reduces HIV in rural Tanzania,0
4852,C. Donovan and L. Bailey,Understanding Rwandan agricultural householdsÂê strategies to deal with prime-age illness and death: a propensity score matching approach,0
4853,C. Coombe,"Mitigating the impact of HIV/AIDS on education supply, demand and quality",0
4854,I. Nandrup-Bus,Comparative studies of hand disinfection and handwashing procedures as tested by pupils in intervention programs,0
4855,G. Ferraioli and M. F. Meloni,Sonographic training program at a district hospital in a developing country: work in progress,0
4856,"C. M. Adnams, P. Sorour, W. O. Kalberg, P. Kodituwakku, M. D. Perold, A. Kotze, S. September, B. Castle, J. Gossage and P. A. May",Language and literacy outcomes from a pilot intervention study for children with fetal alcohol spectrum disorders in South Africa,0
4857,"P. D. Goncalves, P. J. Cunha, A. Malbergier, R. A. do Amaral, L. G. de Oliveira, J. J. Yang and A. G. de Andrade",The association between low alcohol use and traffic risk behaviors among Brazilian college students,0
4858,"S. Noknoy, R. Rangsin, P. Saengcharnchai, U. Tantibhaedhyangkul and J. McCambridge",RCT of effectiveness of motivational enhancement therapy delivered by nurses for hazardous drinkers in primary care units in Thailand,0
4859,"M. O. Simao, F. Kerr-Correa, S. I. Smaira, L. A. Trinca, T. M. F. Floripes, I. Dalben, R. A. Martins, J. B. Oliveira, M. B. Cavariani and A. M. Tucci","Prevention of ""risky"" drinking among students at a Brazilian university.[Erratum appears in Alcohol Alcohol. 2008 Sep-Oct;43(5):608]",0
4860,"M. F. Chersich, M. Urban, L. Olivier, L. Davies, C. Chetty and D. Viljoen","Universal prevention is associated with lower prevalence of fetal alcohol spectrum disorders in Northern cape, South africa: A multicentre before-after study",0
4861,"H. R. Pal, D. Yadav, S. Mehta and I. Mohan",A comparison of brief intervention versus simple advice for alcohol use disorders in a north India community-based sample followed for 3 months,0
4862,"Y. L. Tang, W. Hao and L. Leggio",Treatments for Alcohol-Related Disorders in China: A Developing Story,0
4863,Y. E. Razvodovsky,Alcohol poisoning and cardiovascular mortality in Russia 1956-2005,0
4864,"N. Panagiotidis, M. Papadopoulou and I. Diakogiannis",Identification and Brief Interventions for Alcohol Problems: Evaluation of a Training Program for Primary Health Care Professionals,0
4865,"C. J. Cherpitel, R. A. Korcha, J. Moskalewicz, G. Swiatkiewicz, Y. Ye and J. Bond","Screening, Brief Intervention, and Referral to Treatment (SBIRT): 12-Month Outcomes of a Randomized Controlled Clinical Trial in a Polish Emergency Department CHERPITEL ET AL. SCREENING, BRIEF INTERVENTION, AND REFERRAL TO TREATMENT",0
4866,"C. J. Cherpitel, R. A. Korcha, J. Moskalewicz, G. Swiatkiewicz, Y. Ye and J. Bond","Screening, brief intervention, and referral to treatment (SBIRT): 12-month outcomes of a randomized controlled clinical trial in a Polish emergency department",0
4867,"S. F. Greenfield, A. Shields, H. S. Connery, V. Livchits, S. A. Yanov, C. S. Lastimoso, A. K. Strelis, S. P. Mishustin, G. Fitzmaurice, T. A. Mathew and S. Shin",Integrated Management of Physician-delivered Alcohol Care for Tuberculosis Patients: Design and Implementation,0
